taille_tabou 10101860 8456974 478512365 452595 12541255878 4457963284 11458779653 1254 2688795413 22051998
0.0 4491.0 4491.0 4491.0 4491.0 4491.0 4491.0 4491.0 4491.0 4491.0 4491.0
10.0 4491.0 4491.0 4491.0 4491.0 4491.0 4491.0 4491.0 4491.0 4491.0 4491.0
20.0 4491.0 4491.0 4491.0 4491.0 4491.0 4491.0 4491.0 4491.0 4491.0 4491.0
30.0 4491.0 4491.0 4491.0 4491.0 4491.0 4491.0 4491.0 4491.0 4491.0 4491.0
40.0 4491.0 4489.0 4491.0 4489.0 4490.0 4491.0 4491.0 4491.0 4489.0 4488.0
50.0 4487.0 4491.0 4486.0 4489.0 4491.0 4491.0 4489.0 4491.0 4491.0 4491.0
60.0 4491.0 4490.0 4491.0 4466.0 4488.0 4491.0 4491.0 4490.0 4489.0 4488.0
70.0 4491.0 4489.0 4491.0 4491.0 4491.0 4487.0 4489.0 4491.0 4490.0 4489.0
80.0 4466.0 4491.0 4488.0 4455.0 4467.0 4472.0 4457.0 4459.0 4459.0 4466.0
90.0 4488.0 4490.0 4490.0 4457.0 4491.0 4491.0 4491.0 4456.0 4489.0 4490.0
100.0 4460.0 4470.0 4491.0 4458.0 4490.0 4471.0 4491.0 4462.0 4491.0 4491.0
110.0 4467.0 4458.0 4491.0 4457.0 4468.0 4491.0 4458.0 4488.0 4466.0 4491.0
120.0 4448.0 4446.0 4457.0 4481.0 4459.0 4458.0 4458.0 4444.0 4455.0 4444.0
