taille_tabou 10101860 8456974 478512365 452595 12541255878 4457963284 11458779653 1254 2688795413 22051998
0.0 4746.0 4720.0 4687.0 4537.0 4703.0 4658.0 4526.0 4568.0 4477.0 4559.0
10.0 4645.0 4552.0 4606.0 4371.0 4646.0 4626.0 4691.0 4654.0 4618.0 4572.0
20.0 4566.0 4476.0 4570.0 4658.0 4478.0 4426.0 4412.0 4650.0 4468.0 4712.0
30.0 4553.0 4715.0 4551.0 4652.0 4540.0 4485.0 4638.0 4420.0 4441.0 4590.0
40.0 4688.0 4620.0 4482.0 4721.0 4479.0 4578.0 4710.0 4834.0 4500.0 4515.0
50.0 4592.0 4723.0 4661.0 4419.0 4439.0 4565.0 4389.0 4610.0 4695.0 4639.0
60.0 4634.0 4767.0 4590.0 4562.0 4604.0 4438.0 4429.0 4486.0 4680.0 4722.0
70.0 4644.0 4469.0 4539.0 4535.0 4514.0 4698.0 4452.0 4631.0 4505.0 4619.0
80.0 4637.0 4589.0 4510.0 4644.0 4545.0 4564.0 4591.0 4503.0 4580.0 4393.0
90.0 4415.0 4483.0 4587.0 4592.0 4394.0 4532.0 4578.0 4656.0 4750.0 4464.0
100.0 4531.0 4647.0 4543.0 4410.0 4517.0 4450.0 4449.0 4626.0 4635.0 4451.0
110.0 4682.0 4456.0 4552.0 4498.0 4337.0 4426.0 4637.0 4434.0 4537.0 4564.0
120.0 4578.0 4632.0 4498.0 4629.0 4493.0 4621.0 4517.0 4546.0 4356.0 4570.0
