taille_tabou 10101860 8456974 478512365 452595 12541255878 4457963284 11458779653 1254 2688795413 22051998
0.0 12775.0 12790.0 12775.0 12782.0 12775.0 12790.0 12782.0 12790.0 12782.0 12793.0
10.0 12783.0 12790.0 12783.0 12775.0 12790.0 12782.0 12782.0 12785.0 12790.0 12790.0
20.0 12790.0 12782.0 12782.0 12782.0 12790.0 12783.0 12775.0 12793.0 12782.0 12783.0
30.0 12783.0 12785.0 12782.0 12790.0 12790.0 12782.0 12785.0 12782.0 12790.0 12782.0
40.0 12783.0 12790.0 12783.0 12785.0 12790.0 12775.0 12791.0 12790.0 12775.0 12782.0
50.0 12782.0 12790.0 12786.0 12782.0 12790.0 12790.0 12782.0 12790.0 12783.0 12790.0
60.0 12790.0 12782.0 12782.0 12790.0 12775.0 12782.0 12784.0 12790.0 12792.0 12790.0
70.0 12776.0 12791.0 12793.0 12790.0 12708.0 12775.0 12745.0 12791.0 12776.0 12783.0
80.0 12780.0 12764.0 12717.0 12775.0 12703.0 12759.0 12738.0 12686.0 12715.0 12733.0
90.0 12738.0 12689.0 12701.0 12684.0 12717.0 12683.0 12658.0 12679.0 12724.0 12754.0
100.0 12656.0 12701.0 12709.0 12697.0 12691.0 12664.0 12667.0 12690.0 12735.0 12717.0
110.0 12707.0 12660.0 12706.0 12710.0 12674.0 12665.0 12707.0 12716.0 12683.0 12672.0
120.0 12661.0 12671.0 12669.0 12675.0 12649.0 12700.0 12711.0 12716.0 12703.0 12665.0
130.0 12695.0 12680.0 12658.0 12665.0 12703.0 12741.0 12677.0 12740.0 12649.0 12693.0
140.0 12681.0 12657.0 12678.0 12698.0 12656.0 12669.0 12706.0 12705.0 12702.0 12662.0
150.0 12671.0 12659.0 12674.0 12654.0 12668.0 12654.0 12664.0 12720.0 12747.0 12702.0
160.0 12673.0 12675.0 12672.0 12659.0 12660.0 12669.0 12658.0 12667.0 12696.0 12655.0
170.0 12710.0 12661.0 12708.0 12697.0 12702.0 12697.0 12661.0 12660.0 12701.0 12697.0
180.0 12659.0 12667.0 12667.0 12679.0 12671.0 12662.0 12701.0 12694.0 12660.0 12664.0
190.0 12654.0 12671.0 12665.0 12689.0 12687.0 12660.0 12652.0 12694.0 12666.0 12679.0
200.0 12710.0 12657.0 12648.0 12662.0 12668.0 12670.0 12702.0 12658.0 12656.0 12668.0
210.0 12678.0 12706.0 12672.0 12662.0 12664.0 12677.0 12675.0 12668.0 12677.0 12665.0
220.0 12658.0 12671.0 12666.0 12665.0 12667.0 12669.0 12657.0 12675.0 12667.0 12701.0
230.0 12702.0 12666.0 12665.0 12669.0 12661.0 12675.0 12673.0 12671.0 12666.0 12713.0
240.0 12667.0 12658.0 12704.0 12677.0 12687.0 12667.0 12663.0 12705.0 12682.0 12669.0
250.0 12681.0 12667.0 12672.0 12670.0 12678.0 12672.0 12664.0 12658.0 12704.0 12675.0
260.0 12668.0 12671.0 12675.0 12708.0 12672.0 12701.0 12671.0 12669.0 12663.0 12664.0
270.0 12699.0 12667.0 12717.0 12722.0 12670.0 12664.0 12710.0 12678.0 12705.0 12703.0
280.0 12677.0 12668.0 12669.0 12668.0 12669.0 12665.0 12682.0 12676.0 12664.0 12679.0
290.0 12709.0 12672.0 12714.0 12671.0 12669.0 12667.0 12677.0 12662.0 12698.0 12704.0
300.0 12726.0 12662.0 12677.0 12710.0 12682.0 12675.0 12697.0 12662.0 12718.0 12712.0
310.0 12667.0 12676.0 12685.0 12679.0 12680.0 12680.0 12685.0 12712.0 12702.0 12677.0
320.0 12710.0 12676.0 12672.0 12718.0 12676.0 12680.0 12675.0 12690.0 12683.0 12685.0
330.0 12694.0 12677.0 12681.0 12715.0 12672.0 12697.0 12680.0 12677.0 12686.0 12682.0
340.0 12684.0 12723.0 12681.0 12683.0 12681.0 12682.0 12683.0 12675.0 12684.0 12688.0
350.0 12678.0 12684.0 12681.0 12664.0 12666.0 12672.0 12682.0 12683.0 12705.0 12691.0
360.0 12685.0 12669.0 12685.0 12675.0 12683.0 12680.0 12666.0 12683.0 12680.0 12650.0
370.0 12685.0 12687.0 12696.0 12726.0 12682.0 12661.0 12660.0 12673.0 12681.0 12698.0
380.0 12689.0 12691.0 12681.0 12701.0 12701.0 12687.0 12682.0 12661.0 12684.0 12688.0
390.0 12653.0 12704.0 12704.0 12715.0 12700.0 12688.0 12734.0 12669.0 12731.0 12703.0
400.0 12691.0 12716.0 12682.0 12696.0 12666.0 12687.0 12682.0 12686.0 12694.0 12697.0
410.0 12696.0 12687.0 12700.0 12664.0 12673.0 12723.0 12655.0 12719.0 12667.0 12691.0
420.0 12696.0 12696.0 12691.0 12728.0 12689.0 12697.0 12671.0 12654.0 12663.0 12705.0
430.0 12696.0 12682.0 12707.0 12698.0 12710.0 12697.0 12717.0 12668.0 12702.0 12713.0
440.0 12719.0 12689.0 12676.0 12607.0 12722.0 12697.0 12670.0 12669.0 12702.0 12633.0
450.0 12667.0 12698.0 12690.0 12660.0 12710.0 12640.0 12688.0 12694.0 12708.0 12710.0
460.0 12703.0 12695.0 12696.0 12698.0 12702.0 12639.0 12712.0 12696.0 12715.0 12667.0
470.0 12663.0 12716.0 12690.0 12714.0 12700.0 12720.0 12682.0 12710.0 12666.0 12633.0
480.0 12704.0 12726.0 12686.0 12634.0 12662.0 12703.0 12673.0 12669.0 12670.0 12682.0
490.0 12674.0 12610.0 12695.0 12709.0 12679.0 12699.0 12678.0 12707.0 12667.0 12668.0
