taille_tabou 10101860 8456974 478512365 452595 12541255878 4457963284 11458779653 1254 2688795413 22051998
0.0 4746.0 4720.0 4687.0 4537.0 4703.0 4658.0 4526.0 4568.0 4477.0 4559.0
10.0 4537.0 4491.0 4647.0 4502.0 4619.0 4580.0 4699.0 4637.0 4604.0 4502.0
20.0 4542.0 4634.0 4632.0 4634.0 4570.0 4474.0 4564.0 4675.0 4732.0 4573.0
30.0 4414.0 4462.0 4664.0 4730.0 4480.0 4498.0 4560.0 4671.0 4403.0 4611.0
40.0 4605.0 4481.0 4533.0 4552.0 4523.0 4579.0 4443.0 4706.0 4671.0 4614.0
50.0 4586.0 4706.0 4412.0 4562.0 4488.0 4558.0 4500.0 4462.0 4752.0 4654.0
60.0 4436.0 4557.0 4502.0 4576.0 4512.0 4647.0 4610.0 4493.0 4559.0 4556.0
70.0 4714.0 4522.0 4438.0 4519.0 4662.0 4545.0 4644.0 4566.0 4487.0 4639.0
80.0 4556.0 4633.0 4720.0 4466.0 4660.0 4359.0 4693.0 4689.0 4525.0 4558.0
90.0 4601.0 4313.0 4550.0 4530.0 4563.0 4638.0 4594.0 4436.0 4571.0 4541.0
100.0 4628.0 4618.0 4582.0 4478.0 4592.0 4512.0 4576.0 4654.0 4537.0 4619.0
110.0 4340.0 4642.0 4493.0 4590.0 4463.0 4710.0 4688.0 4552.0 4481.0 4463.0
120.0 4683.0 4453.0 4521.0 4544.0 4560.0 4576.0 4617.0 4412.0 4522.0 4702.0
