taille_tabou 10101860 8456974 478512365 452595 12541255878 4457963284 11458779653 1254 2688795413 22051998
0.0 15808.0 15808.0 15808.0 15808.0 15808.0 15808.0 15808.0 15808.0 15808.0 15808.0
10.0 15808.0 15808.0 15808.0 15808.0 15808.0 15808.0 15808.0 15808.0 15808.0 15808.0
20.0 15592.0 15592.0 15577.0 15592.0 15592.0 15592.0 15592.0 15591.0 15592.0 15592.0
30.0 15592.0 15577.0 15576.0 15577.0 15576.0 15577.0 15576.0 15591.0 15591.0 15592.0
40.0 15573.0 15576.0 15572.0 15576.0 15574.0 15573.0 15575.0 15576.0 15577.0 15574.0
50.0 15576.0 15576.0 15576.0 15573.0 15577.0 15570.0 15577.0 15577.0 15576.0 15576.0
60.0 15577.0 15576.0 15576.0 15577.0 15574.0 15576.0 15576.0 15573.0 15573.0 15576.0
70.0 15577.0 15577.0 15576.0 15574.0 15576.0 15576.0 15576.0 15574.0 15577.0 15571.0
80.0 15576.0 15591.0 15574.0 15577.0 15576.0 15591.0 15576.0 15576.0 15577.0 15591.0
90.0 15577.0 15578.0 15578.0 15577.0 15577.0 15591.0 15577.0 15577.0 15573.0 15577.0
100.0 15578.0 15576.0 15574.0 15577.0 15576.0 15576.0 15576.0 15576.0 15576.0 15576.0
110.0 15577.0 15577.0 15575.0 15574.0 15574.0 15577.0 15578.0 15569.0 15574.0 15577.0
120.0 15539.0 15575.0 15535.0 15573.0 15575.0 15573.0 15532.0 15567.0 15576.0 15576.0
130.0 15577.0 15533.0 15535.0 15533.0 15576.0 15536.0 15532.0 15533.0 15572.0 15578.0
140.0 15518.0 15533.0 15537.0 15538.0 15522.0 15535.0 15535.0 15534.0 15534.0 15533.0
150.0 15538.0 15534.0 15519.0 15529.0 15532.0 15534.0 15534.0 15533.0 15534.0 15531.0
160.0 15526.0 15534.0 15533.0 15534.0 15508.0 15523.0 15534.0 15527.0 15521.0 15522.0
170.0 15502.0 15526.0 15523.0 15515.0 15516.0 15532.0 15518.0 15521.0 15526.0 15538.0
180.0 15525.0 15513.0 15509.0 15507.0 15511.0 15514.0 15510.0 15519.0 15501.0 15526.0
190.0 15513.0 15521.0 15520.0 15524.0 15507.0 15512.0 15517.0 15513.0 15504.0 15514.0
200.0 15522.0 15503.0 15514.0 15533.0 15510.0 15520.0 15518.0 15521.0 15533.0 15519.0
210.0 15529.0 15518.0 15512.0 15524.0 15520.0 15525.0 15517.0 15523.0 15514.0 15505.0
220.0 15519.0 15526.0 15530.0 15516.0 15525.0 15512.0 15533.0 15523.0 15526.0 15496.0
230.0 15525.0 15522.0 15526.0 15518.0 15529.0 15519.0 15539.0 15493.0 15519.0 15526.0
240.0 15518.0 15513.0 15526.0 15493.0 15513.0 15514.0 15498.0 15497.0 15508.0 15534.0
