taille_tabou 10101860 8456974 478512365 452595 12541255878 4457963284 11458779653 1254 2688795413 22051998
0.0 15787.0 15018.0 15737.0 15749.0 15832.0 15483.0 15855.0 15973.0 15305.0 15903.0
10.0 16298.0 15965.0 15641.0 16032.0 15547.0 15773.0 16063.0 15675.0 15900.0 15729.0
20.0 15549.0 15958.0 15907.0 15676.0 15954.0 15819.0 15538.0 15956.0 15651.0 16411.0
30.0 15757.0 15681.0 15764.0 15492.0 15922.0 15473.0 15611.0 16022.0 15766.0 15658.0
40.0 15780.0 15749.0 15909.0 15918.0 15790.0 15403.0 15830.0 15740.0 15875.0 15676.0
50.0 15685.0 15386.0 15334.0 15967.0 15550.0 15409.0 15858.0 15827.0 15545.0 15490.0
60.0 15846.0 15721.0 15812.0 15600.0 15575.0 15562.0 16112.0 15906.0 15739.0 15516.0
70.0 15720.0 15735.0 15884.0 15832.0 15507.0 15479.0 15629.0 16159.0 15581.0 15791.0
80.0 15950.0 15523.0 15661.0 15739.0 15798.0 15425.0 16175.0 15411.0 15429.0 15760.0
90.0 15609.0 15391.0 15862.0 15734.0 15073.0 15643.0 15952.0 15522.0 15753.0 15735.0
100.0 16084.0 15806.0 15727.0 15974.0 15902.0 15187.0 15339.0 15679.0 15180.0 15404.0
110.0 15999.0 15521.0 15376.0 15915.0 15863.0 15650.0 15980.0 15622.0 15881.0 15987.0
120.0 15605.0 16035.0 15983.0 15407.0 16370.0 15655.0 15679.0 15849.0 15998.0 15524.0
130.0 15833.0 15500.0 15864.0 15677.0 16366.0 15609.0 15496.0 16110.0 15849.0 15732.0
140.0 15805.0 15494.0 15799.0 15654.0 15550.0 15719.0 15401.0 15963.0 15607.0 15727.0
150.0 15127.0 15512.0 15900.0 15426.0 15427.0 15786.0 16320.0 15630.0 15567.0 15851.0
160.0 15741.0 15311.0 15755.0 15702.0 15818.0 15644.0 15807.0 16039.0 15571.0 15846.0
170.0 15807.0 15755.0 15703.0 15827.0 15869.0 16043.0 15895.0 15785.0 15828.0 15624.0
180.0 15626.0 15244.0 15536.0 15507.0 15737.0 15204.0 16012.0 15188.0 15598.0 16164.0
190.0 15469.0 15596.0 15785.0 16062.0 15910.0 15799.0 15664.0 15498.0 15895.0 15499.0
200.0 15771.0 15688.0 15307.0 15272.0 15447.0 15878.0 15721.0 15650.0 15461.0 15369.0
210.0 16099.0 15813.0 15401.0 16076.0 15779.0 15826.0 15651.0 15465.0 15842.0 15773.0
220.0 15773.0 15710.0 15993.0 15965.0 15788.0 15772.0 15577.0 15905.0 15671.0 15612.0
230.0 14987.0 15965.0 15578.0 15662.0 15895.0 15517.0 15289.0 15538.0 15498.0 15355.0
240.0 15515.0 15929.0 15422.0 15822.0 15306.0 15810.0 15732.0 15875.0 15539.0 15819.0
