taille_tabou 10101860 8456974 478512365 452595 12541255878 4457963284 11458779653 1254 2688795413 22051998
0.0 15786.0 15790.0 15787.0 15786.0 15788.0 15786.0 15790.0 15790.0 15790.0 15786.0
10.0 15790.0 15786.0 15790.0 15788.0 15787.0 15786.0 15790.0 15788.0 15786.0 15787.0
20.0 15790.0 15790.0 15790.0 15790.0 15786.0 15786.0 15788.0 15790.0 15787.0 15786.0
30.0 15786.0 15790.0 15790.0 15790.0 15787.0 15790.0 15790.0 15787.0 15790.0 15790.0
40.0 15786.0 15785.0 15785.0 15787.0 15785.0 15790.0 15787.0 15785.0 15787.0 15785.0
50.0 15787.0 15785.0 15786.0 15785.0 15789.0 15785.0 15786.0 15786.0 15786.0 15787.0
60.0 15785.0 15786.0 15786.0 15788.0 15785.0 15785.0 15785.0 15786.0 15785.0 15785.0
70.0 15785.0 15785.0 15785.0 15786.0 15785.0 15787.0 15786.0 15785.0 15786.0 15790.0
80.0 15785.0 15785.0 15789.0 15786.0 15785.0 15786.0 15786.0 15786.0 15782.0 15785.0
90.0 15786.0 15785.0 15785.0 15785.0 15786.0 15785.0 15790.0 15786.0 15785.0 15784.0
100.0 15786.0 15785.0 15785.0 15785.0 15785.0 15785.0 15785.0 15785.0 15785.0 15780.0
110.0 15786.0 15786.0 15786.0 15782.0 15785.0 15786.0 15785.0 15786.0 15785.0 15787.0
120.0 15785.0 15782.0 15781.0 15786.0 15787.0 15785.0 15785.0 15786.0 15786.0 15787.0
130.0 15790.0 15789.0 15785.0 15786.0 15785.0 15785.0 15787.0 15786.0 15778.0 15780.0
140.0 15787.0 15771.0 15790.0 15781.0 15785.0 15785.0 15785.0 15779.0 15789.0 15786.0
150.0 15790.0 15785.0 15786.0 15787.0 15785.0 15786.0 15790.0 15786.0 15781.0 15787.0
160.0 15786.0 15790.0 15779.0 15779.0 15788.0 15786.0 15772.0 15769.0 15786.0 15781.0
170.0 15786.0 15785.0 15786.0 15790.0 15787.0 15786.0 15785.0 15788.0 15787.0 15781.0
180.0 15788.0 15786.0 15780.0 15787.0 15782.0 15786.0 15786.0 15790.0 15788.0 15780.0
190.0 15786.0 15782.0 15788.0 15771.0 15787.0 15781.0 15784.0 15784.0 15782.0 15785.0
200.0 15788.0 15779.0 15787.0 15784.0 15788.0 15786.0 15787.0 15784.0 15785.0 15790.0
210.0 15785.0 15787.0 15779.0 15790.0 15785.0 15787.0 15767.0 15785.0 15788.0 15790.0
220.0 15786.0 15785.0 15786.0 15783.0 15785.0 15790.0 15786.0 15782.0 15785.0 15765.0
230.0 15773.0 15775.0 15765.0 15787.0 15787.0 15786.0 15780.0 15784.0 15784.0 15788.0
240.0 15784.0 15782.0 15786.0 15787.0 15789.0 15782.0 15787.0 15782.0 15787.0 15765.0
