taille_tabou 10101860 8456974 478512365 452595 12541255878 4457963284 11458779653 1254 2688795413 22051998
0.0 4558.0 4558.0 4558.0 4558.0 4558.0 4558.0 4558.0 4558.0 4558.0 4558.0
10.0 4512.0 4512.0 4529.0 4528.0 4512.0 4546.0 4512.0 4529.0 4512.0 4512.0
20.0 4512.0 4512.0 4513.0 4512.0 4512.0 4512.0 4513.0 4513.0 4512.0 4512.0
30.0 4513.0 4513.0 4513.0 4514.0 4512.0 4512.0 4513.0 4513.0 4512.0 4512.0
40.0 4502.0 4515.0 4504.0 4513.0 4514.0 4515.0 4514.0 4512.0 4500.0 4511.0
50.0 4494.0 4495.0 4489.0 4511.0 4514.0 4514.0 4515.0 4493.0 4497.0 4510.0
60.0 4490.0 4495.0 4501.0 4513.0 4515.0 4494.0 4512.0 4508.0 4514.0 4515.0
70.0 4513.0 4514.0 4506.0 4513.0 4493.0 4512.0 4515.0 4513.0 4513.0 4513.0
80.0 4519.0 4516.0 4500.0 4505.0 4492.0 4513.0 4514.0 4516.0 4515.0 4489.0
90.0 4489.0 4497.0 4491.0 4507.0 4485.0 4490.0 4491.0 4521.0 4497.0 4495.0
100.0 4496.0 4495.0 4490.0 4492.0 4495.0 4481.0 4489.0 4498.0 4485.0 4493.0
110.0 4493.0 4494.0 4502.0 4496.0 4498.0 4486.0 4484.0 4493.0 4500.0 4498.0
120.0 4494.0 4499.0 4493.0 4483.0 4491.0 4496.0 4498.0 4492.0 4501.0 4481.0
